"","AskingRate","QuarterOff","BldgClass","ST","Quarters","ListAge","Floor","AvgSqft","Latitude","Longitude"
"1935111",15,"2006Q2","2_ClassB","2_Between",2,8,2,1717,42.97964,-70.9471642
"1935310",16,"2009Q3","2_ClassB","2_Between",0,23,3,9745,42.527528,-71.2623341
"1935328",14,"2011Q4","2_ClassB","3_FullService",14,4,2,500,42.982417,-70.832795
"1935329",14,"2010Q2","2_ClassB","3_FullService",8,4,1,1500,42.982417,-70.832795
"1935352",11.95,"2009Q1","3_ClassC","1_Net",8,22,2,904,42.772238,-71.249421
"1935366",11,"2010Q4","3_ClassC","1_Net",9,23,2,931,42.772238,-71.249421
"1935369",11,"2009Q1","3_ClassC","1_Net",2,23,1,931,42.772238,-71.249421
"1935370",10,"2010Q4","3_ClassC","1_Net",2,25,1,621,42.772238,-71.249421
"1935441",15,"2006Q2","2_ClassB","2_Between",1,9,1,620,42.97964,-70.9471642
"1935442",16,"2011Q1","2_ClassB","2_Between",4,13,1,646,42.97964,-70.9471642
"1935445",15,"2005Q4","2_ClassB","2_Between",6,7,2,1350,42.97964,-70.9471642
"1935568",16.5,"2007Q1","2_ClassB","2_Between",7,21,2,6399,42.5246764,-71.4295917
"1935571",16.5,"2008Q3","2_ClassB","2_Between",3,23,1,5949,42.5246764,-71.4295917
"1935572",12.95,"2007Q1","2_ClassB","1_Net",1,86,2,1200,42.524716,-71.102756
"1935648",22,"2009Q2","2_ClassB","0_Unknown",5,10,3,9000,42.5351474,-71.2820078
"1935655",16.5,"2005Q2","1_ClassA","2_Between",8,15,2,11250,42.5248862,-71.4307448
"1935656",16.5,"2008Q3","1_ClassA","2_Between",13,17,3,16545,42.5248862,-71.4307448
"1935723",14,"2005Q4","3_ClassC","1_Net",0,95,1,2500,42.774365,-71.078899
"1935762",10.5,"2011Q1","2_ClassB","3_FullService",2,15,4,1235,42.773724,-71.085222
"1935763",12,"2006Q4","2_ClassB","3_FullService",2,11,4,1400,42.773724,-71.085222
"1935765",16.5,"2010Q3","2_ClassB","3_FullService",2,15,1,400,42.773724,-71.085222
"1935766",10,"2010Q1","3_ClassC","1_Net",8,98,1,2500,42.774365,-71.078899
"1935824",7.5,"2005Q2","2_ClassB","3_FullService",2,9,4,1375,42.773724,-71.085222
"1935825",10.5,"2011Q1","2_ClassB","3_FullService",2,15,4,1325,42.773724,-71.085222
"1935834",12.5,"2009Q2","3_ClassC","1_Net",5,17,1,22833,42.528679,-71.26992
"1935900",13.09,"2011Q4","3_ClassC","3_FullService",1,101,1,1100,42.774365,-71.078899
"1935990",20,"2007Q1","2_ClassB","1_Net",8,7,2,2200,42.7753845,-71.2481339
"1936015",11,"2009Q4","3_ClassC","1_Net",2,24,2,931,42.772238,-71.249421
"1936050",13.95,"2007Q4","2_ClassB","1_Net",4,86,2,500,42.524716,-71.102756
"1936064",16.5,"2005Q3","1_ClassA","2_Between",1,17,2,16000,42.5248862,-71.4307448
"1936110",28.5,"2008Q3","1_ClassA","3_FullService",4,7,3,3183,42.5256174,-71.1379013
"1936175",10,"2011Q4","2_ClassB","1_Net",5,90,2,1000,42.524716,-71.102756
"1936183",28.5,"2008Q3","1_ClassA","3_FullService",4,7,3,7740,42.5256174,-71.1379013
"1936255",13.2,"2011Q4","3_ClassC","1_Net",4,44,2,1000,42.5247827,-71.1037844
"1936257",16.5,"2005Q2","1_ClassA","2_Between",1,17,3,11000,42.5248862,-71.4307448
"1936279",28.5,"2008Q3","1_ClassA","3_FullService",4,7,2,23994,42.5256174,-71.1379013
"1936345",28.5,"2008Q3","1_ClassA","3_FullService",4,7,3,2616,42.5256174,-71.1379013
"1936607",9,"2011Q1","2_ClassB","2_Between",5,14,1,1965,42.773724,-71.085222
"1936608",7.5,"2005Q2","2_ClassB","3_FullService",2,9,1,2067,42.773724,-71.085222
"1936610",17.5,"2010Q2","3_ClassC","2_Between",1,40,1,1833,42.7760567,-71.0679911
"1936617",14.95,"2011Q3","3_ClassC","2_Between",2,23,3,1054,42.5371054,-70.9510096
"1936939",28.5,"2008Q3","1_ClassA","3_FullService",4,7,1,24746,42.5256174,-71.1379013
"1937078",18,"2007Q4","1_ClassA","1_Net",5,1,2,6000,42.531076,-70.992772
"1937241",14,"2006Q3","3_ClassC","3_FullService",2,21,1,1365,43.033648,-70.784808
"1937411",18,"2007Q4","1_ClassA","1_Net",3,2,1,9000,42.531076,-70.992772
"1937849",20,"2010Q3","2_ClassB","2_Between",7,5,2,6400,42.8113017,-70.8727524
"1938147",9.3,"2009Q2","3_ClassC","2_Between",2,23,2,645,43.033648,-70.784808
"1938713",18,"2011Q4","2_ClassB","1_Net",1,0,2,1050,42.8097451,-70.8713193
"1939298",12,"2009Q4","2_ClassB","3_FullService",1,24,1,1000,42.8272049,-70.8663164
"1939300",8.84,"2009Q4","2_ClassB","3_FullService",5,23,1,950,42.8272049,-70.8663164
"1939340",8.84,"2009Q4","2_ClassB","3_FullService",5,23,1,950,42.8272049,-70.8663164
"1939355",20,"2010Q4","2_ClassB","3_FullService",12,20,1,1000,42.794517,-70.8629138
"1939391",20,"2011Q2","2_ClassB","3_FullService",5,23,2,1000,42.794517,-70.8629138
"1939484",9.75,"2010Q3","2_ClassB","3_FullService",3,24,2,1600,42.8272049,-70.8663164
"1939717",20,"2010Q4","2_ClassB","3_FullService",9,21,1,2500,42.794517,-70.8629138
"1940154",24,"2011Q3","2_ClassB","2_Between",11,21,1,1100,42.836913,-71.107268
"1940250",12,"2011Q2","2_ClassB","3_FullService",3,25,1,450,42.8272049,-70.8663164
"1940264",12.45,"2009Q3","3_ClassC","3_FullService",12,22,1,940,42.836315,-71.39057
"1940451",12.5,"2011Q3","2_ClassB","2_Between",3,23,2,720,42.836913,-71.107268
"1940722",12,"2010Q2","2_ClassB","2_Between",3,22,1,550,42.9436921,-70.8368543
"1940723",12.5,"2010Q1","2_ClassB","2_Between",7,21,2,550,42.9436921,-70.8368543
"1941526",12,"2011Q1","3_ClassC","3_FullService",5,26,2,700,42.948093,-71.059125
"1941547",16,"2009Q3","3_ClassC","3_FullService",7,10,1,1425,42.954136,-70.8334176
"1942268",15,"2009Q3","3_ClassC","3_FullService",6,0,1,620,42.954136,-70.8334176
"1942273",10,"2011Q2","3_ClassC","2_Between",1,3,1,1200,42.954136,-70.8334176
"1942433",13,"2006Q3","3_ClassC","3_FullService",2,2,1,1566,43.047261,-70.775468
"1942771",14.94,"2008Q2","3_ClassC","2_Between",5,3,1,1566,43.047261,-70.775468
"1943333",9,"2011Q2","2_ClassB","1_Net",13,15,1,1686,42.8504907,-71.1047467
"1943711",11.36,"2007Q4","2_ClassB","1_Net",1,7,2,1000,42.8440299,-70.8854662
"1943712",11.36,"2007Q4","2_ClassB","1_Net",1,7,1,1111,42.8440299,-70.8854662
"1944015",18,"2007Q4","2_ClassB","2_Between",14,33,2,1311,42.4058928,-71.100951
"1944016",18,"2008Q1","2_ClassB","2_Between",15,33,2,696,42.4058928,-71.100951
"1944017",18,"2005Q4","2_ClassB","2_Between",4,33,2,5087,42.4058928,-71.100951
"1944018",29,"2005Q3","1_ClassA","2_Between",8,5,2,8312,42.407447,-71.2769248
"1944019",32,"2006Q2","1_ClassA","2_Between",7,3,2,4598,42.409343,-71.275808
"1944020",17.14,"2006Q3","2_ClassB","0_Unknown",1,96,1,700,42.4097508,-71.1058562
"1944021",14.5,"2009Q3","2_ClassB","2_Between",4,98,1,800,42.4097508,-71.1058562
"1944022",15,"2007Q4","2_ClassB","0_Unknown",0,97,2,1250,42.4097508,-71.1058562
"1944023",15,"2010Q4","2_ClassB","1_Net",2,100,2,1500,42.4097508,-71.1058562
"1944339",15,"2011Q1","2_ClassB","1_Net",3,100,1,1500,42.4097508,-71.1058562
"1945233",14.5,"2008Q3","2_ClassB","2_Between",0,98,1,700,42.4097508,-71.1058562
"1945508",31,"2009Q4","1_ClassA","2_Between",7,29,2,2336,42.407039,-71.255391
"1945509",23,"2007Q2","1_ClassA","2_Between",12,19,2,10488,42.407405,-71.075594
"1945510",19,"2005Q2","1_ClassA","2_Between",11,17,2,2400,42.407405,-71.075594
"1945513",28,"2006Q1","1_ClassA","2_Between",2,17,3,3034,42.4076971,-71.274132
"1945599",17.5,"2005Q2","1_ClassA","1_Net",7,16,2,16200,42.407926,-70.992444
"1946047",17.5,"2006Q2","2_ClassB","1_Net",2,5,1,1101,42.988114,-70.823835
"1946075",13,"2010Q2","2_ClassB","1_Net",11,7,2,2200,42.988114,-70.823835
"1946232",13,"2010Q2","2_ClassB","1_Net",15,6,3,2500,42.988114,-70.823835
"1946262",10,"2008Q2","2_ClassB","2_Between",0,11,2,3600,42.4011548,-71.0977632
"1946271",32,"2006Q2","1_ClassA","2_Between",9,16,4,6036,42.4076971,-71.274132
"1946292",27,"2010Q2","1_ClassA","2_Between",10,28,1,8772,42.407039,-71.255391
"1946293",34.5,"2008Q1","1_ClassA","2_Between",4,28,1,714,42.407039,-71.255391
"1946295",23,"2007Q1","1_ClassA","2_Between",9,19,1,2859,42.407405,-71.075594
"1946299",29,"2007Q1","1_ClassA","2_Between",5,17,1,7685,42.4076971,-71.274132
"1946300",32.5,"2007Q4","1_ClassA","2_Between",3,26,2,23300,42.407953,-71.255277
"1946360",13,"2007Q2","2_ClassB","0_Unknown",10,3,1,2225,42.869377,-71.351719
"1946361",13,"2007Q2","2_ClassB","0_Unknown",10,3,1,2320,42.869377,-71.351719
"1946362",13,"2008Q2","2_ClassB","0_Unknown",14,3,1,1812,42.869377,-71.351719
"1946364",13,"2008Q2","2_ClassB","0_Unknown",4,6,1,1553,42.869377,-71.351719
"1946379",32.5,"2007Q4","1_ClassA","2_Between",3,26,3,23300,42.407953,-71.255277
"1946380",32.5,"2007Q4","1_ClassA","2_Between",3,26,1,23300,42.407953,-71.255277
"1946398",32,"2009Q1","1_ClassA","2_Between",5,28,2,2912,42.407039,-71.255391
"1946400",23.5,"2011Q3","1_ClassA","2_Between",10,24,1,5468,42.407405,-71.075594
"1946402",36,"2006Q2","1_ClassA","2_Between",6,16,4,11588,42.4076971,-71.274132
"1946403",32,"2006Q2","1_ClassA","2_Between",9,16,2,3802,42.4076971,-71.274132
"1946406",36,"2006Q3","1_ClassA","2_Between",3,17,3,4294,42.4076971,-71.274132
"1946428",13,"2008Q2","2_ClassB","0_Unknown",14,3,1,1749,42.869377,-71.351719
"1946430",13,"2008Q2","2_ClassB","0_Unknown",4,6,1,1553,42.869377,-71.351719
"1946587",9.21,"2009Q4","2_ClassB","3_FullService",4,48,2,1628,42.9935464,-70.970222
"1946621",13.8,"2010Q2","3_ClassC","3_FullService",11,27,2,604,42.88033,-71.326433
"1946631",11,"2010Q4","2_ClassB","1_Net",10,22,1,1850,43.001158,-70.920153
"1946749",9,"2011Q3","2_ClassB","1_Net",13,25,1,2880,42.877113,-71.320739
"1946751",13.85,"2009Q1","3_ClassC","3_FullService",2,28,2,445,42.88033,-71.326433
"1946752",13.85,"2010Q2","3_ClassC","3_FullService",13,27,2,445,42.88033,-71.326433
"1946900",13,"2010Q3","2_ClassB","1_Net",12,7,1,900,42.988114,-70.823835
"1946902",17.5,"2007Q3","2_ClassB","1_Net",2,7,2,834,42.988114,-70.823835
"1947004",13,"2006Q3","2_ClassB","0_Unknown",7,3,1,2320,42.869377,-71.351719
"1947005",17.54,"2008Q2","2_ClassB","0_Unknown",4,6,1,1750,42.869377,-71.351719
"1947007",13,"2008Q2","2_ClassB","1_Net",4,6,1,2225,42.869377,-71.351719
"1947033",12,"2010Q2","3_ClassC","3_FullService",7,28,2,604,42.88033,-71.326433
"1947384",40,"2008Q2","2_ClassB","2_Between",7,42,2,42180,42.404793,-71.253056
"1947385",40,"2008Q2","2_ClassB","2_Between",7,42,1,42180,42.404793,-71.253056
"1947392",30,"2010Q2","1_ClassA","2_Between",13,2,2,21916.5,42.4094638,-71.2567094
"1947393",32,"2010Q1","1_ClassA","2_Between",3,4,4,8480,42.4094638,-71.2567094
"1947394",28,"2011Q3","1_ClassA","2_Between",8,4,1,14500,42.4094638,-71.2567094
"1947450",9.5,"2009Q4","2_ClassB","3_FullService",5,20,1,2177,42.9261189,-71.4236665
"1947533",20,"2006Q2","3_ClassC","3_FullService",5,32,3,1910,42.4101512,-71.0119757
"1947538",14,"2005Q3","2_ClassB","0_Unknown",2,18,1,1500,42.4057352,-71.1315938
"1947563",25,"2011Q3","1_ClassA","2_Between",4,5,2,5566,42.4094638,-71.2567094
"1947565",32.5,"2010Q2","1_ClassA","2_Between",5,4,3,2103,42.4094638,-71.2567094
"1947604",13.71,"2011Q2","2_ClassB","2_Between",4,23,2,1400,42.4057352,-71.1315938
"1947607",18,"2011Q3","3_ClassC","3_FullService",4,50,1,5000,42.4064186,-71.0544368
"1947608",18,"2011Q3","3_ClassC","3_FullService",4,50,2,3000,42.4064186,-71.0544368
"1947637",34,"2007Q2","1_ClassA","2_Between",7,0,3,23001,42.4094638,-71.2567094
"1947701",9.21,"2009Q4","2_ClassB","3_FullService",4,48,1,1628,42.9935464,-70.970222
"1947863",29,"2011Q2","1_ClassA","2_Between",3,5,1,7375,42.4094638,-71.2567094
"1947864",32,"2010Q2","1_ClassA","2_Between",4,4,4,2916,42.4094638,-71.2567094
"1947909",15,"2010Q2","3_ClassC","2_Between",13,38,3,1547,42.396978,-71.25573
"1947912",13,"2005Q2","3_ClassC","2_Between",1,36,2,1170,42.3981013,-71.2534662
"1947920",16,"2005Q3","3_ClassC","2_Between",2,36,2,580,42.3981013,-71.2534662
"1947921",14,"2005Q3","3_ClassC","2_Between",1,36,1,875,42.3981013,-71.2534662
"1947923",16,"2005Q4","3_ClassC","2_Between",3,36,2,1750,42.3981013,-71.2534662
"1947924",19,"2009Q4","3_ClassC","3_FullService",2,40,4,1750,42.3981013,-71.2534662
"1947999",30,"2011Q3","2_ClassB","1_Net",6,90,1,4735,42.3955894,-71.1216754
"1948001",25,"2008Q3","2_ClassB","1_Net",2,13,5,1228,42.395831,-71.263546
"1948041",40,"2009Q2","3_ClassC","1_Net",3,20,1,1280,42.4050939,-71.1418283
"1948070",26.5,"2010Q1","1_ClassA","2_Between",3,21,2,4733,42.3985395,-71.1398818
"1948072",26,"2006Q3","1_ClassA","2_Between",3,17,4,14415,42.3985395,-71.1398818
"1948073",35,"2008Q4","1_ClassA","2_Between",3,20,4,4699,42.3985395,-71.1398818
"1948199",14,"2011Q1","3_ClassC","3_FullService",2,4,1,2236,43.0005546,-70.8114336
"1948526",32.5,"2010Q1","1_ClassA","2_Between",8,3,2,11175,42.4094638,-71.2567094
"1948527",32,"2010Q4","1_ClassA","2_Between",6,4,4,4053,42.4094638,-71.2567094
"1948530",32,"2010Q2","1_ClassA","2_Between",1,5,3,4075,42.4094638,-71.2567094
"1948698",21,"2007Q4","3_ClassC","2_Between",3,38,2,1547,42.396978,-71.25573
"1948710",15,"2005Q2","3_ClassC","2_Between",1,36,3,875,42.3981013,-71.2534662
"1948711",15,"2005Q3","3_ClassC","2_Between",2,36,3,875,42.3981013,-71.2534662
"1948712",19,"2009Q2","3_ClassC","3_FullService",1,40,1,875,42.3981013,-71.2534662
"1948714",19,"2006Q1","3_ClassC","2_Between",0,37,4,1000,42.3981013,-71.2534662
"1948716",35,"2008Q4","1_ClassA","2_Between",15,17,3,11754,42.3985395,-71.1398818
"1948718",31,"2007Q2","1_ClassA","2_Between",5,18,1,3954,42.3985395,-71.1398818
"1948723",32,"2008Q3","1_ClassA","3_FullService",3,22,3,1042,42.400414,-71.255384
"1948724",25.5,"2006Q4","1_ClassA","2_Between",4,20,2,10747,42.400414,-71.255384
"1948791",9.5,"2006Q4","3_ClassC","1_Net",2,46,2,1900,42.936407,-70.839266
"1948907",19,"2006Q2","3_ClassC","2_Between",1,37,2,1750,42.3981013,-71.2534662
"1948908",18,"2010Q1","3_ClassC","3_FullService",1,40,3,875,42.3981013,-71.2534662
"1948909",19,"2009Q2","3_ClassC","3_FullService",1,40,1,875,42.3981013,-71.2534662
"1948910",19,"2011Q1","3_ClassC","3_FullService",4,41,2,1170,42.3981013,-71.2534662
"1948911",19,"2011Q3","3_ClassC","3_FullService",4,41,2,590,42.3981013,-71.2534662
"1948912",25,"2010Q1","2_ClassB","3_FullService",5,10,1,3312,42.3982568,-71.1284904
"1948913",35,"2008Q4","1_ClassA","2_Between",1,20,4,4834,42.3985395,-71.1398818
"1948914",26.5,"2010Q1","1_ClassA","2_Between",3,21,1,3954,42.3985395,-71.1398818
"1948916",23.5,"2006Q3","2_ClassB","0_Unknown",3,0,1,17200,42.3994974,-71.2521884
"1948921",23,"2011Q4","1_ClassA","2_Between",9,24,1,1090,42.400414,-71.255384
"1948922",21,"2006Q1","1_ClassA","2_Between",1,20,1,3640,42.400414,-71.255384
"1948936",25.5,"2006Q4","1_ClassA","2_Between",14,18,1,2235,42.400414,-71.255384
"1948958",23,"2009Q1","1_ClassA","0_Unknown",3,10,1,9971,42.5362242,-71.2827915
"1948971",19,"2010Q3","3_ClassC","3_FullService",2,41,2,1160,42.3981013,-71.2534662
"1948972",19,"2011Q1","3_ClassC","3_FullService",4,41,2,580,42.3981013,-71.2534662
"1948973",19,"2008Q4","3_ClassC","2_Between",1,39,3,875,42.3981013,-71.2534662
"1948974",19,"2008Q4","3_ClassC","2_Between",1,39,1,1750,42.3981013,-71.2534662
"1948975",14,"2005Q2","3_ClassC","2_Between",6,34,4,750,42.3981013,-71.2534662
"1948978",26,"2006Q3","1_ClassA","2_Between",3,17,1,4930,42.3985395,-71.1398818
"1948979",31,"2007Q2","1_ClassA","2_Between",3,18,4,4834,42.3985395,-71.1398818
"1948980",26,"2006Q2","1_ClassA","2_Between",2,17,1,10344,42.3985395,-71.1398818
"1948981",24.5,"2011Q3","2_ClassB","3_FullService",7,4,3,22000,42.3994974,-71.2521884
"1948983",23.5,"2005Q4","2_ClassB","3_FullService",15,19,3,13270,42.3994974,-71.2521884
"1948985",19,"2005Q3","1_ClassA","2_Between",7,18,3,3306,42.400414,-71.255384
"1948987",23,"2011Q4","1_ClassA","2_Between",9,24,3,1161,42.400414,-71.255384
"1948989",20,"2007Q4","3_ClassC","2_Between",1,39,2,910,42.4024061,-71.1376167
"1948990",22,"2008Q2","3_ClassC","2_Between",2,39,1,2400,42.4024061,-71.1376167
"1949070",23.5,"2006Q1","2_ClassB","2_Between",13,7,3,27699,42.4037581,-71.2554648
"1949073",29.5,"2007Q2","1_ClassA","2_Between",1,22,3,6946,42.4057298,-71.2557465
"1949102",29,"2009Q1","1_ClassA","2_Between",6,22,1,2105,42.4057298,-71.2557465
"1949103",32,"2011Q3","1_ClassA","2_Between",6,10,3,37146,42.40659,-71.252927
"1949104",26.5,"2006Q1","1_ClassA","2_Between",15,2,1,21735,42.40659,-71.252927
"1949421",29.5,"2007Q1","1_ClassA","2_Between",8,20,3,10138,42.4057298,-71.2557465
"1949422",23.5,"2010Q4","1_ClassA","2_Between",4,24,2,7128,42.4057298,-71.2557465
"1949427",23,"2009Q1","1_ClassA","0_Unknown",3,10,2,19206,42.5362242,-71.2827915
"1949428",23,"2008Q3","1_ClassA","0_Unknown",1,10,1,8371,42.5362242,-71.2827915
"1949430",23.5,"2011Q1","1_ClassA","2_Between",5,24,1,1685,42.4057298,-71.2557465
"1949431",29.5,"2007Q1","1_ClassA","2_Between",1,21,1,5566,42.4057298,-71.2557465
"1949437",29,"2010Q1","1_ClassA","2_Between",7,8,1,21674,42.40659,-71.252927
"1949473",23,"2009Q1","1_ClassA","0_Unknown",4,10,3,40248,42.5362242,-71.2827915
"1949478",30,"2008Q3","1_ClassA","2_Between",1,23,1,1685,42.4057298,-71.2557465
"1949479",30,"2008Q2","1_ClassA","2_Between",2,22,1,1508,42.4057298,-71.2557465
"1949481",29,"2011Q4","1_ClassA","2_Between",3,11,1,6001,42.40659,-71.252927
"1949655",23.5,"2006Q1","2_ClassB","2_Between",6,9,2,18671,42.4037581,-71.2554648
"1949656",23.5,"2006Q1","2_ClassB","2_Between",4,10,4,16244,42.4037581,-71.2554648
"1949672",23.5,"2010Q4","1_ClassA","2_Between",2,25,1,3061,42.4057298,-71.2557465
"1949673",24.5,"2006Q3","1_ClassA","2_Between",10,19,2,4399,42.4057298,-71.2557465
"1949674",29,"2009Q1","1_ClassA","2_Between",0,24,2,1906,42.4057298,-71.2557465
"1949675",29,"2010Q2","1_ClassA","2_Between",5,9,1,6001,42.40659,-71.252927
"1949772",7,"2008Q3","3_ClassC","3_FullService",1,4,2,5654,42.9960685,-70.975506
"1949831",9,"2006Q2","3_ClassC","0_Unknown",1,19,2,1000,42.917629,-71.400428
"1949875",10.5,"2006Q4","3_ClassC","1_Net",2,46,1,1900,42.936407,-70.839266
"1950111",12,"2005Q4","3_ClassC","0_Unknown",3,93,2,2000,42.405791,-71.015832
"1950645",14.4,"2008Q3","2_ClassB","2_Between",5,22,1,625,42.5384935,-71.2702249
"1951481",19.2,"2011Q3","3_ClassC","2_Between",3,29,1,1000,42.541635,-70.974801
"1951488",13,"2010Q2","2_ClassB","3_FullService",1,13,2,600,42.542569,-70.884596
"1951704",9.99,"2011Q4","2_ClassB","2_Between",13,11,2,2020,42.542569,-70.884596
"1952082",20,"2008Q4","2_ClassB","2_Between",7,19,3,1800,42.5390195,-70.9503842
"1952381",12,"2007Q1","3_ClassC","2_Between",1,19,1,1500,42.54638,-71.470095
"1952403",9,"2005Q4","2_ClassB","2_Between",3,18,2,800,42.934738,-70.8377063
"1952405",6.5,"2011Q4","2_ClassB","1_Net",3,24,1,790,42.934738,-70.8377063
"1953197",17,"2008Q2","2_ClassB","2_Between",4,21,1,2965,42.978971,-70.920895
"1953849",15,"2009Q2","2_ClassB","2_Between",7,21,1,5720,42.978971,-70.920895
"1954371",15.66,"2010Q2","3_ClassC","3_FullService",10,19,3,1418,43.0545011,-70.7743028
"1954784",15.5,"2011Q1","1_ClassA","1_Net",3,2,2,7250,43.062283,-70.794626
"1954866",13,"2007Q3","2_ClassB","3_FullService",6,21,1,1066,43.0589629,-70.7979511
"1954908",13,"2007Q3","2_ClassB","3_FullService",6,21,1,1195,43.0589629,-70.7979511
"1955174",20,"2011Q2","3_ClassC","1_Net",15,36,2,516,43.0762992,-70.7600234
"1955654",35,"2008Q3","3_ClassC","1_Net",4,36,1,3053,43.0762992,-70.7600234
"1955673",20,"2009Q1","2_ClassB","3_FullService",8,2,1,600,43.071897,-70.795862
"1955736",20,"2007Q2","2_ClassB","1_Net",0,21,2,2500,43.0710019,-70.7733894
"1955737",15,"2007Q3","2_ClassB","1_Net",1,21,4,1515,43.0710019,-70.7733894
"1955750",12.5,"2011Q4","2_ClassB","1_Net",6,25,1,2245,43.0594469,-70.7980132
"1955942",20,"2005Q4","2_ClassB","1_Net",1,31,2,6290,43.076667,-70.760862
"1956243",14,"2008Q4","2_ClassB","1_Net",0,23,2,2450,43.0594469,-70.7980132
"1956246",25,"2007Q2","2_ClassB","3_FullService",3,20,2,1860,43.0710019,-70.7733894
"1956247",13.5,"2009Q2","2_ClassB","1_Net",10,20,4,3195,43.0710019,-70.7733894
"1956248",21.6,"2006Q3","2_ClassB","3_FullService",1,20,5,1000,43.0710019,-70.7733894
"1956255",20,"2008Q3","2_ClassB","3_FullService",1,3,1,2200,43.071897,-70.795862
"1956301",20,"2005Q4","2_ClassB","1_Net",1,31,1,4060,43.076667,-70.760862
"1956330",14,"2008Q4","2_ClassB","1_Net",2,7,3,11196,43.0810877,-70.8015815
"1956581",12,"2007Q1","2_ClassB","3_FullService",7,4,3,3652,43.0810877,-70.8015815
"1956582",12,"2007Q1","2_ClassB","3_FullService",5,4,3,2587,43.0810877,-70.8015815
"1956650",11,"2009Q3","2_ClassB","1_Net",6,9,1,3363,43.0746391,-70.8023623
"1956823",14,"2011Q3","2_ClassB","1_Net",2,10,2,1107,43.0810877,-70.8015815
"1957871",11,"2006Q2","2_ClassB","1_Net",5,5,1,4750,43.082105,-70.799657
"1957872",13,"2006Q1","2_ClassB","1_Net",2,5,1,2800,43.082235,-70.798593
"1957889",12.5,"2009Q3","2_ClassB","1_Net",9,7,1,4545,43.082235,-70.798593
"1957893",17.5,"2006Q4","2_ClassB","3_FullService",3,25,1,2900,43.0833782,-70.779534
"1957894",15,"2007Q3","2_ClassB","3_FullService",2,26,3,4140,43.0833782,-70.779534
"1958002",12,"2008Q4","2_ClassB","1_Net",2,8,1,4700,43.082105,-70.799657
"1958003",12,"2009Q1","2_ClassB","1_Net",3,8,1,5800,43.082105,-70.799657
"1958004",12.5,"2008Q4","2_ClassB","1_Net",6,7,1,3505,43.082235,-70.798593
"1958398",14.67,"2007Q3","3_ClassC","2_Between",1,34,1,900,43.074613,-70.758109
"1958587",10,"2007Q4","2_ClassB","1_Net",4,86,3,7000,43.0770183,-70.7590465
"1958609",10,"2006Q4","2_ClassB","1_Net",0,86,3,8000,43.0770183,-70.7590465
"1958627",29,"2009Q1","2_ClassB","3_FullService",7,21,1,3255,43.07839,-70.753883
"1958701",29,"2008Q2","2_ClassB","3_FullService",5,21,1,1335,43.07839,-70.753883
"1959154",20,"2009Q1","2_ClassB","1_Net",6,8,3,1776,43.0791181,-70.7597211
"1959524",13.6,"2007Q4","3_ClassC","3_FullService",2,32,1,3000,43.0396272,-70.8293792
"1960014",13.85,"2011Q3","3_ClassC","3_FullService",1,36,1,1300,43.0396272,-70.8293792
"1960017",28.84,"2009Q1","2_ClassB","3_FullService",4,2,3,388,43.0398053,-70.7762315
"1960114",13.6,"2007Q4","3_ClassC","3_FullService",2,32,2,1500,43.0396272,-70.8293792
"1960578",16,"2008Q1","1_ClassA","1_Net",3,10,1,2948,43.087473,-70.809639
"1960579",16,"2011Q4","1_ClassA","1_Net",11,12,1,1099,43.087473,-70.809639
"1960645",16,"2007Q3","1_ClassA","1_Net",13,7,1,1721,43.087473,-70.809639
"1960656",17.5,"2007Q1","2_ClassB","3_FullService",4,25,3,1148,43.0833782,-70.779534
"1961233",9,"2007Q1","2_ClassB","1_Net",3,11,1,2040,43.086154,-70.809392
"1961234",10,"2011Q3","2_ClassB","1_Net",2,16,1,824,43.086154,-70.809392
"1961274",17,"2009Q2","2_ClassB","1_Net",4,0,1,14900,43.083708,-70.809551
"1961471",14,"2010Q2","2_ClassB","1_Net",3,14,1,2768,43.086154,-70.809392
"1961576",10,"2011Q4","2_ClassB","1_Net",6,15,1,1955,43.086154,-70.809392
"1961770",16,"2011Q2","1_ClassA","1_Net",5,13,3,1721,43.087473,-70.809639
